Id hecho,Vehículo_víctima,Sexo,Edad_víctima,Gravedad
LC-2020-0482224,Ciclista,M,22,Sd
LC-2020-0493783,Moto,M,35,Sd
LC-2020-0493783,Moto,F,35,Sd
LC-2020-0495470,Auto,M,25,Sd
LC-2020-0506269,Ciclista,M,SD,Grave
LC-2020-0511017,Moto,M,27,Sd
LC-2020-0525683,Moto,M,28,Sd
LC-2020-0527600,Ciclista,M,33,Sd
LC-2020-0527747,Ciclista,F,19,Sd
LC-2020-0537028,Moto,M,34,Sd
LC-2020-0537214,Moto,SD,SD,Sd
LC-2020-0540871,Ciclista,M,30,Sd
LC-2020-0541916,Auto,F,25,Sd
LC-2020-0545658,Sd,M,25,Sd
LC-2020-0548840,Sd,M,31,Grave
LC-2020-0548840,Sd,F,22,Sd
LC-2020-0552835,Sd,M,35,Sd
LC-2020-0557579,Sd,M,19,Sd
LC-2020-0559015,Sd,F,25,Sd
LC-2020-0559925,Sd,F,19,Sd
LC-2020-0560616,Sd,F,27,Sd
LC-2020-0562459,Sd,M,77,Sd
LC-2020-0565606,Sd,M,44,Sd
LC-2020-0566973,Sd,M,25,Sd
LC-2020-0569507,Sd,M,35,Sd
LC-2020-0571755,Sd,SD,SD,Sd
LC-2020-0574912,Sd,M,37,Sd
LC-2020-0586472,Sd,SD,SD,Sd
LC-2020-0588144,Sd,M,33,Sd
LC-2020-0588361,Sd,M,44,Sd
LC-2020-0588604,Sd,M,25,Sd
LC-2020-0589806,Sd,SD,SD,Sd
LC-2020-0591738,Moto,M,29,Sd
LC-2020-0591738,Moto,F,33,Sd
LC-2020-0595749,Moto,M,43,Sd
LC-2020-0597452,Moto,M,48,Sd
LC-2020-0599391,Ciclista,M,47,Sd
LC-2020-0600550,Moto,SD,sd,Sd
LC-2020-0601013,Auto,F,62,Sd
LC-2020-0601816,Moto,M,66,Sd
LC-2020-0602176,Sd,M,36,Sd
LC-2020-0604652,Moto,M,45,Sd
LC-2020-0606783,Moto,M,45,Sd
LC-2020-0608415,Moto,SD,SD,Sd
LC-2020-0619643,Sd,F,SD,Sd
LC-2020-0624246,Peatón,M,75,Sd
LC-2020-0624545,Auto,SD,SD,Sd
LC-2020-0628344,Peatón,SD,25,Sd
LC-2020-0639936,Sd,M,40,Sd
LC-2020-0641330,Sd,M,24,Sd
LC-2020-0642274,Sd,M,28,Sd
LC-2020-0642496,Sd,F,22,Sd
LC-2020-0642496,Sd,M,20,Sd
LC-2020-0642496,Sd,M,22,Sd
LC-2020-0645485,Sd,F,15,Sd
LC-2020-0647387,Sd,M,27,Sd
LC-2020-0651602,Sd,F,23,Sd
LC-2020-0651697,Sd,M,47,Sd
LC-2020-0653762,Sd,M,17,Sd
LC-2020-0653876,Sd,M,25,Sd
LC-2020-0656146,Sd,M,26,Sd
LC-2020-0658350,Sd,SD,sd,Sd
LC-2020-0660910,Sd,M,30,Sd
LC-2020-0667741,Sd,F,63,Sd
LC-2020-0670940,Sd,M,35,Sd
LC-2020-0673230,Sd,M,28,Sd
LC-2020-0676168,Sd,F,62,Sd
LC-2020-0681948,Sd,M,22,Sd
LC-2020-0683353,Moto,F,21,Sd
LC-2020-0006701,Moto,M,24,Sd
LC-2020-0006870,Auto,M,38,Sd
LC-2020-0006870,Auto,M,39,Sd
LC-2020-0035141,Moto,M,26,Sd
LC-2020-0102437,Taxi,SD,SD,Sd
LC-2020-0113356,Utilitario,M,24,Sd
LC-2020-0115427,Ciclista,M,25,Sd
LC-2020-0118646,Moto,M,38,Sd
LC-2020-0125884,Taxi,SD,SD,Sd
LC-2020-0141059,Moto,M,52,Sd
LC-2020-0163172,Auto,SD,SD,Sd
LC-2020-0169476,Moto,M,26,Sd
LC-2020-0182115,Moto,M,26,Sd
LC-2020-0186881,Transporte público,F,69,Sd
LC-2020-0224453,Moto,F,49,Sd
LC-2020-0254488,Sd,SD,SD,Sd
LC-2020-0254501,Sd,SD,SD,Sd
LC-2020-0254509,Moto,M,42,Sd
LC-2020-0273465,Peatón,F,68,Sd
LC-2020-0365185,Moto,M,48,Sd
LC-2020-0365451,Moto,F,23,Sd
LC-2020-0431025,Moto,M,22,Sd
LC-2020-0441618,Moto,M,24,Sd
LC-2020-0458453,Moto,M,43,Sd
LC-2020-0458453,Moto,M,38,Sd
LC-2020-0460001,Moto,M,49,Sd
LC-2020-0470436,Moto,M,49,Sd
LC-2020-0472238,Moto,M,47,Sd
LC-2020-0493472,Ciclista,F,49,Sd
LC-2020-0493498,Moto,F,27,Sd
LC-2020-0497902,Moto,M,36,Sd
LC-2020-0499357,Ciclista,M,47,Sd
LC-2020-0503552,Moto,M,37,Sd
LC-2020-0508644,Moto,F,48,Sd
LC-2020-0508750,Ciclista,M,23,Sd
LC-2020-0525247,Utilitario,SD,sd,Sd
LC-2020-0534211,Peatón,M,17,Sd
LC-2020-0537933,Moto,M,29,Sd
LC-2020-0553609,Sd,M,43,Sd
LC-2020-0554152,Sd,M,31,Sd
LC-2020-0556447,Sd,M,25,Sd
LC-2020-0558556,Sd,F,60,Sd
LC-2020-0560608,Moto,M,59,Sd
LC-2020-0593804,Moto,M,34,Sd
LC-2020-0609938,Moto,F,33,Sd
LC-2020-0623322,Peatón,M,47,Sd
LC-2020-0650522,Auto,M,38,Sd
LC-2020-0652696,Sd,M,42,Sd
LC-2020-0663229,Sd,M,34,Sd
LC-2020-0665272,Sd,M,21,Sd
LC-2020-0667229,Sd,SD,SD,Sd
LC-2020-0669890,Sd,F,21,Sd
LC-2020-0673915,Sd,F,21,Sd
LC-2020-0681754,Sd,F,42,Sd
LC-2020-0061684,Mixto,F,46,Sd
LC-2020-0061684,Mixto,M,58,Sd
LC-2020-0061684,Mixto,F,62,Sd
LC-2020-0064031,Moto,F,34,Sd
LC-2020-0064805,Auto,M,82,Sd
LC-2020-0066452,Moto,M,22,Sd
LC-2020-0066505,Moto,F,28,Sd
LC-2020-0078309,Moto,M,34,Sd
LC-2020-0079170,Auto,M,31,Sd
LC-2020-0080149,Moto,M,SD,Grave
LC-2020-0080149,Moto,M,35,Sd
LC-2020-0081548,Peatón,F,31,Sd
LC-2020-0084137,Móvil,M,32,Sd
LC-2020-0088112,Transporte público,F,58,Sd
LC-2020-0090878,Ciclista,M,34,Sd
LC-2020-0093662,Ciclista,M,20,Sd
LC-2020-0099635,Auto,M,40,Sd
LC-2020-0109973,Auto,F,37,Sd
LC-2020-0114949,Moto,M,36,Sd
LC-2020-0120105,Auto,M,57,Sd
LC-2020-0129005,Auto,SD,SD,Sd
LC-2020-0129671,Peatón,F,71,Sd
LC-2020-0131511,Moto,F,49,Sd
LC-2020-0131511,Moto,M,27,Sd
LC-2020-0133585,Moto,M,42,Sd
LC-2020-0141049,Sd,M,80,Sd
LC-2020-0146546,Auto,SD,SD,Sd
LC-2020-0148249,Moto,M,25,Sd
LC-2020-0162139,Peatón,M,34,Sd
LC-2020-0173530,Peatón,M,34,Sd
LC-2020-0183611,Utilitario,M,26,Sd
LC-2020-0184577,Ciclista,SD,SD,Sd
LC-2020-0198323,Moto,M,43,Sd
LC-2020-0205301,Moto,M,24,Sd
LC-2020-0209872,Sd,F,77,Sd
LC-2020-0235285,Moto,M,29,Sd
LC-2020-0240564,Moto,M,39,Sd
LC-2020-0258509,Moto,M,23,Sd
LC-2020-0272608,Moto,M,34,Sd
LC-2020-0282665,Transporte público,M,39,Sd
LC-2020-0283234,Moto,M,SD,Sd
LC-2020-0314912,Moto,M,22,Sd
LC-2020-0331395,Auto,M,55,Sd
LC-2020-0420131,Auto,F,25,Sd
LC-2020-0425886,Moto,F,26,Sd
LC-2020-0459002,Moto,M,35,Sd
LC-2020-0513216,Moto,M,54,Sd
LC-2020-0008877,Auto,M,43,Sd
LC-2020-0008877,Auto,M,21,Sd
LC-2020-0042455,Moto,M,39,Sd
LC-2020-0061805,Moto,M,41,Sd
LC-2020-0066156,Moto,M,45,Sd
LC-2020-0087811,Transporte público,M,34,Sd
LC-2020-0087811,Transporte público,M,61,Sd
LC-2020-0087811,Transporte público,M,67,Sd
LC-2020-0087811,Transporte público,F,77,Sd
LC-2020-0087811,Transporte público,SD,69,Sd
LC-2020-0087811,Transporte público,F,69,Sd
LC-2020-0087811,Transporte público,M,44,Sd
LC-2020-0091759,Moto,F,31,Sd
LC-2020-0093173,Ciclista,F,26,Sd
LC-2020-0103770,Moto,SD,sd,Sd
LC-2020-0113920,Auto,M,57,Sd
LC-2020-0114035,Moto,M,60,Sd
LC-2020-0118130,Auto,M,23,Sd
LC-2020-0149612,Sd,M,61,Sd
LC-2020-0149612,Sd,M,23,Sd
LC-2020-0149612,Sd,F,28,Sd
LC-2020-0149612,Sd,F,26,Sd
LC-2020-0149612,Sd,F,SD,Sd
LC-2020-0149612,Sd,M,SD,Sd
LC-2020-0149612,Sd,F,53,Sd
LC-2020-0255441,Ciclista,F,37,Sd
LC-2020-0437344,Moto,M,34,Sd
LC-2020-0448461,Peatón,M,30,Sd
LC-2020-0471606,Moto,M,48,Sd
LC-2020-0489981,Moto,M,24,Sd
LC-2020-0492391,Ciclista,M,24,Sd
LC-2020-0494450,Moto,M,34,Sd
LC-2020-0501514,Ciclista,M,37,Sd
LC-2020-0505325,Moto,M,23,Sd
LC-2020-0507014,Moto,M,52,Sd
LC-2020-0515537,Auto,M,31,Sd
LC-2020-0517106,Peatón,M,39,Sd
LC-2020-0521871,Utilitario,M,40,Sd
LC-2020-0536611,Moto,F,43,Sd
LC-2020-0545744,Peatón,F,48,Sd
LC-2020-0562287,Sd,M,62,Sd
LC-2020-0570872,Moto,M,28,Sd
LC-2020-0574996,Sd,F,33,Grave
LC-2020-0574996,Sd,M,51,Sd
LC-2020-0574996,Sd,M,51,Sd
LC-2020-0577955,Sd,SD,SD,Sd
LC-2020-0577955,Sd,M,41,Sd
LC-2020-0591619,Peatón,M,27,Sd
LC-2020-0592369,Utilitario,F,28,Sd
LC-2020-0595736,Ciclista,M,SD,Sd
LC-2020-0600017,Auto,M,49,Sd
LC-2020-0600155,Sd,M,27,Sd
LC-2020-0602340,Moto,M,31,Sd
LC-2020-0608466,Moto,M,20,Sd
LC-2020-0608466,Moto,F,19,Sd
LC-2020-0631386,Moto,M,34,Sd
LC-2020-0650302,Sd,M,30,Grave
LC-2020-0665436,Sd,M,31,Sd
LC-2020-0683870,Sd,SD,36,Sd
LC-2020-0017158,Auto,M,33,Sd
LC-2020-0031855,Moto,F,32,Sd
LC-2020-0032150,Moto,M,32,Sd
LC-2020-0034507,Moto,M,34,Sd
LC-2020-0035035,Moto,M,46,Sd
LC-2020-0037735,Moto,M,24,Sd
LC-2020-0037735,Moto,F,23,Sd
LC-2020-0052319,Peatón,M,38,Sd
LC-2020-0059306,Moto,M,23,Sd
LC-2020-0066977,Ciclista,M,55,Sd
LC-2020-0074623,Moto,M,20,Sd
LC-2020-0075277,Moto,SD,SD,Sd
LC-2020-0091145,Moto,M,24,Grave
LC-2020-0091216,Ciclista,SD,SD,Sd
LC-2020-0094947,Auto,SD,SD,Sd
LC-2020-0099639,Ciclista,M,21,Sd
LC-2020-0101838,Moto,M,29,Sd
LC-2020-0148824,Moto,M,67,Sd
LC-2020-0152396,Peatón,F,27,Sd
LC-2020-0155450,Auto,M,40,Sd
LC-2020-0156235,Moto,M,23,Sd
LC-2020-0156460,Ciclista,M,34,Sd
LC-2020-0165618,Moto,M,20,Sd
LC-2020-0171000,Ciclista,M,43,Sd
LC-2020-0194014,Moto,M,32,Sd
LC-2020-0207083,Moto,M,21,Grave
LC-2020-0225232,Moto,M,29,Sd
LC-2020-0235919,Moto,SD,sd,Sd
LC-2020-0245605,Transporte público,F,71,Sd
LC-2020-0277209,Moto,M,30,Sd
LC-2020-0296224,Moto,M,70,Sd
LC-2020-0420275,Ciclista,M,31,Sd
LC-2020-0441893,Peatón,F,27,Sd
LC-2020-0459281,Moto,M,46,Sd
LC-2020-0459300,Sd,M,24,Sd
LC-2020-0463968,Sd,M,58,Sd
LC-2020-0494711,Auto,M,20,Sd
LC-2020-0495574,Moto,F,33,Sd
LC-2020-0507667,Moto,M,27,Sd
LC-2020-0513320,Auto,M,41,Sd
LC-2020-0513320,Auto,F,56,Sd
LC-2020-0513320,Auto,M,30,Sd
LC-2020-0519238,Moto,F,31,Sd
LC-2020-0521229,Ciclista,M,18,Sd
LC-2020-0528695,Moto,M,28,Sd
LC-2020-0528819,Auto,M,39,Sd
LC-2020-0557772,Ciclista,M,25,Sd
LC-2020-0559124,Ciclista,M,SD,Sd
LC-2020-0568938,Moto,M,65,Sd
LC-2020-0571442,Sd,M,37,Sd
LC-2020-0571442,Sd,M,36,Sd
LC-2020-0571442,Sd,SD,sd,Sd
LC-2020-0571442,Sd,M,79,Sd
LC-2020-0572643,Ciclista,M,38,Sd
LC-2020-0572662,Moto,M,27,Sd
LC-2020-0578881,Peatón,M,25,Sd
LC-2020-0578881,Peatón,F,22,Sd
LC-2020-0580343,Moto,M,22,Sd
LC-2020-0580343,Moto,F,56,Sd
LC-2020-0583017,Moto,SD,sd,Sd
LC-2020-0600413,Peatón,M,82,Sd
LC-2020-0601387,Auto,F,SD,Sd
LC-2020-0604405,Mixto,SD,SD,Sd
LC-2020-0604561,Ciclista,M,33,Sd
LC-2020-0609715,Auto,M,31,Sd
LC-2020-0625344,Moto,SD,SD,Sd
LC-2020-0626817,Moto,M,23,Sd
LC-2020-0632912,Moto,M,sd,Sd
LC-2020-0645235,Peatón,F,48,Sd
LC-2020-0651536,Moto,M,41,Sd
LC-2020-0655482,Moto,M,43,Sd
LC-2020-0661995,Ciclista,SD,SD,Sd
LC-2020-0662136,Peatón,F,32,Sd
LC-2020-0665937,Peatón,M,33,Sd
LC-2020-0673186,Ciclista,F,31,Sd
LC-2020-0674761,Ciclista,F,28,Sd
LC-2020-0677723,Utilitario,M,21,Grave
LC-2020-0677723,Utilitario,M,40,Sd
LC-2020-0677723,Utilitario,F,37,Sd
LC-2020-0036673,Moto,M,27,Sd
LC-2020-0052571,Moto,M,39,Sd
LC-2020-0059399,Moto,M,26,Sd
LC-2020-0083254,Moto,M,SD,Sd
LC-2020-0124160,Moto,M,40,Sd
LC-2020-0152993,Ciclista,F,SD,Sd
LC-2020-0153290,Ciclista,SD,SD,Sd
LC-2020-0160978,Moto,F,30,Sd
LC-2020-0160978,Moto,M,26,Sd
LC-2020-0195518,Peatón,M,35,Sd
LC-2020-0202779,Ciclista,F,51,Sd
LC-2020-0210201,Peatón,M,44,Sd
LC-2020-0220657,Peatón,F,76,Sd
LC-2020-0224373,Moto,M,33,Sd
LC-2020-0226964,Moto,F,39,Sd
LC-2020-0230415,Peatón,M,48,Sd
LC-2020-0275999,Ciclista,M,58,Sd
LC-2020-0284926,Sd,SD,SD,Sd
LC-2020-0312149,Ciclista,M,34,Sd
LC-2020-0390550,Peatón,M,26,Sd
LC-2020-0439628,Moto,M,23,Sd
LC-2020-0453800,Ciclista,M,26,Sd
LC-2020-0458861,Ciclista,M,34,Sd
LC-2020-0472127,Moto,M,28,Sd
LC-2020-0479313,Peatón,F,39,Sd
LC-2020-0482438,Ciclista,M,21,Sd
LC-2020-0561706,Sd,M,18,Sd
LC-2020-0562240,Moto,F,25,Sd
LC-2020-0562240,Moto,M,24,Sd
LC-2020-0573065,Sd,M,44,Grave
LC-2020-0577747,Sd,M,50,Grave
LC-2020-0579787,Moto,SD,sd,Sd
LC-2020-0580220,Sd,M,21,Sd
LC-2020-0606535,Sd,F,34,Sd
LC-2020-0606614,Sd,M,33,Grave
LC-2020-0625731,Mixto,F,21,Grave
LC-2020-0625731,Mixto,SD,sd,Sd
LC-2020-0625735,Móvil,M,33,Sd
LC-2020-0631605,Moto,M,22,Sd
LC-2020-0640892,Sd,M,38,Sd
LC-2020-0640892,Sd,M,50,Sd
LC-2020-0640892,Sd,F,27,Sd
LC-2020-0640892,Sd,F,28,Sd
LC-2020-0642285,Sd,SD,SD,Sd
LC-2020-0648640,Moto,M,32,Sd
LC-2020-0672142,Sd,M,41,Sd
LC-2020-0440491,Moto,M,22,Sd
LC-2020-0447589,Moto,M,26,Sd
LC-2020-0470853,Moto,M,39,Sd
LC-2020-0488913,Moto,SD,SD,Sd
LC-2020-0494098,Moto,M,39,Sd
LC-2020-0503386,Auto,M,63,Sd
LC-2020-0528429,Ciclista,SD,SD,Sd
LC-2020-0552120,Sd,SD,SD,Sd
LC-2020-0563937,Sd,F,35,Sd
LC-2020-0603973,Ciclista,SD,SD,Sd
LC-2020-0616036,Moto,M,41,Sd
LC-2020-0621582,Peatón,F,75,Sd
LC-2020-0644382,Sd,M,21,Sd
LC-2020-0662901,Sd,SD,SD,Sd
LC-2020-0671140,Sd,F,75,Sd
LC-2020-0675061,Peatón,F,100,Grave
LC-2020-0682032,Sd,F,26,Sd
LC-2020-0683466,Sd,M,33,Sd
LC-2020-0105545,Peatón,M,27,Sd
LC-2020-0148175,Móvil,SD,SD,Sd
LC-2020-0150110,Moto,M,28,Sd
LC-2020-0156220,Moto,SD,sd,Sd
LC-2020-0262351,Moto,M,38,Sd
LC-2020-0289893,Ciclista,F,33,Sd
LC-2020-0315509,Ciclista,M,34,Sd
LC-2020-0315509,Ciclista,SD,sd,Sd
LC-2020-0377558,Moto,M,35,Sd
LC-2020-0377780,Peatón,M,80,Grave
LC-2020-0431513,Moto,F,27,Sd
LC-2020-0497937,Moto,M,73,Sd
LC-2020-0503164,Moto,M,21,Sd
LC-2020-0507575,Moto,M,76,Sd
LC-2020-0512284,Ciclista,M,42,Sd
LC-2020-0534659,Moto,F,35,Sd
LC-2020-0543751,Moto,M,26,Sd
LC-2020-0549513,Moto,F,24,Sd
LC-2020-0550703,Peatón,M,45,Sd
LC-2020-0561712,Moto,M,21,Sd
LC-2020-0594049,Peatón,M,30,Sd
LC-2020-0598981,Peatón,F,58,Sd
LC-2020-0600636,Ciclista,F,35,Sd
LC-2020-0603318,Moto,F,37,Sd
LC-2020-0641869,Transporte público,M,27,Sd
LC-2020-0641869,Transporte público,M,51,Sd
LC-2020-0641869,Transporte público,F,sd,Sd
LC-2020-0649482,Auto,M,77,Sd
LC-2020-0652244,Auto,F,28,Sd
LC-2020-0654327,Moto,M,21,Sd
LC-2020-0654446,Transporte público,F,63,Sd
LC-2020-0663683,Moto,M,33,Sd
LC-2020-0150043,Auto,M,46,Sd
LC-2020-0152097,Auto,F,sd,Sd
LC-2020-0157072,Moto,M,35,Sd
LC-2020-0157231,Peatón,F,92,Sd
LC-2020-0165783,Auto,SD,SD,Sd
LC-2020-0201179,Moto,M,44,Sd
LC-2020-0226581,Moto,M,27,Grave
LC-2020-0236983,Moto,M,30,Grave
LC-2020-0250407,Ciclista,F,39,Sd
LC-2020-0379669,Peatón,M,50,Grave
LC-2020-0383008,Moto,M,42,Sd
LC-2020-0448577,Moto,M,47,Sd
LC-2020-0494535,Moto,SD,sd,Sd
LC-2020-0512889,Peatón,M,64,Sd
LC-2020-0512889,Peatón,F,54,Sd
LC-2020-0516362,Moto,M,26,Sd
LC-2020-0536280,Moto,F,36,Grave
LC-2020-0539948,Auto,M,50,Sd
LC-2020-0544032,Moto,M,58,Sd
LC-2020-0551895,Moto,M,22,Sd
LC-2020-0557131,Moto,M,24,Sd
LC-2020-0562614,Peatón,F,24,Sd
LC-2020-0569134,Moto,M,68,Sd
LC-2020-0569237,Taxi,F,43,Sd
LC-2020-0574456,Auto,F,35,Sd
LC-2020-0583940,Ciclista,M,49,Sd
LC-2020-0594035,Peatón,M,22,Sd
LC-2020-0594035,Peatón,F,24,Sd
LC-2020-0597686,Ciclista,M,27,Sd
LC-2020-0604967,Moto,M,24,Sd
LC-2020-0612782,Moto,M,20,Sd
LC-2020-0626622,Ciclista,SD,SD,Sd
LC-2020-0628402,Moto,M,41,Sd
LC-2020-0628972,Auto,M,28,Sd
LC-2020-0632310,Moto,M,42,Sd
LC-2020-0645423,Moto,M,35,Sd
LC-2020-0650138,Moto,M,28,Grave
LC-2020-0650977,Sd,M,31,Sd
LC-2020-0655518,Taxi,F,27,Sd
LC-2020-0655518,Taxi,M,63,Sd
LC-2020-0655518,Taxi,F,32,Sd
LC-2020-0655518,Taxi,F,39,Sd
LC-2020-0657852,Peatón,M,SD,Sd
LC-2020-0662811,Moto,M,29,Sd
LC-2020-0681270,Moto,M,27,Sd
LC-2020-0007058,Sd,SD,SD,Sd
LC-2020-0013250,Peatón,F,78,Sd
LC-2020-0014160,Moto,F,26,Sd
LC-2020-0014160,Moto,M,33,Sd
LC-2020-0016378,Peatón,M,48,Sd
LC-2020-0016725,Ciclista,M,29,Sd
LC-2020-0033052,Moto,M,29,Sd
LC-2020-0036146,Moto,M,34,Sd
LC-2020-0039972,Moto,M,34,Sd
LC-2020-0039972,Moto,F,27,Sd
LC-2020-0053669,Peatón,M,45,Sd
LC-2020-0053949,Auto,F,36,Sd
LC-2020-0062585,Auto,M,29,Sd
LC-2020-0062620,Ciclista,M,30,Sd
LC-2020-0062647,Taxi,SD,SD,Sd
LC-2020-0070172,Peatón,F,72,Sd
LC-2020-0070572,Auto,SD,SD,Sd
LC-2020-0071399,Ciclista,M,36,Sd
LC-2020-0073922,Ciclista,M,25,Sd
LC-2020-0075649,Moto,M,32,Sd
LC-2020-0075649,Moto,SD,SD,Sd
LC-2020-0082382,Moto,M,33,Sd
LC-2020-0085179,Taxi,F,75,Sd
LC-2020-0089383,Moto,M,49,Sd
LC-2020-0101083,Taxi,M,53,Sd
LC-2020-0104917,Auto,F,34,Sd
LC-2020-0108553,Moto,M,27,Sd
LC-2020-0112836,Peatón,F,35,Sd
LC-2020-0114745,Moto,M,35,Sd
LC-2020-0119349,Moto,M,46,Sd
LC-2020-0120967,Auto,F,35,Sd
LC-2020-0121792,Peatón,F,58,Sd
LC-2020-0125712,Auto,M,SD,Sd
LC-2020-0133531,Moto,SD,sd,Sd
LC-2020-0137053,Taxi,F,62,Sd
LC-2020-0137380,Peatón,F,36,Sd
LC-2020-0137782,Moto,M,39,Sd
LC-2020-0145898,Moto,M,21,Sd
LC-2020-0165513,Peatón,F,66,Sd
LC-2020-0166945,Taxi,SD,SD,Sd
LC-2020-0170161,Monopatín,M,42,Sd
LC-2020-0192056,Sd,M,43,Sd
LC-2020-0195547,Moto,M,26,Sd
LC-2020-0198263,Moto,M,28,Sd
LC-2020-0208703,Moto,M,21,Sd
LC-2020-0221392,Peatón,F,25,Sd
LC-2020-0223650,Peatón,M,40,Sd
LC-2020-0225399,Moto,M,31,Sd
LC-2020-0228901,Moto,F,22,Sd
LC-2020-0232660,Peatón,M,42,Sd
LC-2020-0238309,Moto,M,27,Sd
LC-2020-0238309,Moto,M,41,Sd
LC-2020-0241735,Moto,SD,65,Sd
LC-2020-0243422,Ciclista,SD,SD,Sd
LC-2020-0254982,Moto,M,46,Sd
LC-2020-0312268,Moto,M,22,Grave
LC-2020-0317247,Moto,SD,sd,Sd
LC-2020-0362999,Ciclista,M,30,Sd
LC-2020-0377852,Moto,M,35,Sd
LC-2020-0379573,Moto,M,20,Sd
LC-2020-0429762,Peatón,F,49,Sd
LC-2020-0439708,Moto,SD,30,Sd
LC-2020-0440731,Ciclista,F,22,Sd
LC-2020-0444829,Peatón,F,61,Sd
LC-2020-0449424,Moto,M,24,Sd
LC-2020-0454408,Moto,M,44,Sd
LC-2020-0460793,Transporte público,SD,sd,Sd
LC-2020-0460950,Moto,SD,sd,Sd
LC-2020-0462256,Auto,M,46,Sd
LC-2020-0462256,Auto,M,64,Sd
LC-2020-0462256,Auto,M,65,Sd
LC-2020-0478918,Moto,M,34,Sd
LC-2020-0481548,Moto,SD,SD,Sd
LC-2020-0490185,Peatón,M,51,Sd
LC-2020-0490228,Peatón,F,66,Sd
LC-2020-0493281,Ciclista,M,26,Sd
LC-2020-0507594,Ciclista,M,22,Sd
LC-2020-0507603,Peatón,F,47,Sd
LC-2020-0508162,Auto,M,19,Sd
LC-2020-0509387,Moto,SD,sd,Sd
LC-2020-0519694,Moto,M,40,Sd
LC-2020-0521898,Moto,M,21,Sd
LC-2020-0523237,Moto,M,52,Sd
LC-2020-0525108,Peatón,F,39,Sd
LC-2020-0527966,Moto,M,20,Sd
LC-2020-0528958,Ciclista,M,34,Sd
LC-2020-0530248,Ciclista,F,36,Sd
LC-2020-0530339,Moto,SD,25,Sd
LC-2020-0532041,Ciclista,M,30,Sd
LC-2020-0533662,Moto,M,24,Sd
LC-2020-0533747,Ciclista,M,47,Sd
LC-2020-0539013,Moto,M,40,Sd
LC-2020-0549497,Ciclista,M,sd,Sd
LC-2020-0549775,Moto,F,37,Sd
LC-2020-0549775,Moto,F,32,Sd
LC-2020-0550926,Auto,M,67,Sd
LC-2020-0551400,Sd,F,22,Sd
LC-2020-0551563,Moto,M,35,Sd
LC-2020-0555883,Ciclista,F,27,Sd
LC-2020-0557624,Moto,M,40,Sd
LC-2020-0557833,Moto,M,25,Sd
LC-2020-0564123,Peatón,F,25,Sd
LC-2020-0565554,Ciclista,F,35,Sd
LC-2020-0565685,Moto,F,25,Sd
LC-2020-0569220,Ciclista,M,42,Sd
LC-2020-0572581,Peatón,F,53,Sd
LC-2020-0573164,Moto,M,31,Sd
LC-2020-0580525,Sd,F,19,Sd
LC-2020-0589244,Moto,M,31,Sd
LC-2020-0590451,Mixto,M,23,Sd
LC-2020-0590451,Mixto,F,33,Sd
LC-2020-0590451,Mixto,F,23,Sd
LC-2020-0590451,Mixto,M,34,Sd
LC-2020-0590451,Mixto,F,34,Sd
LC-2020-0590451,Mixto,F,25,Sd
LC-2020-0590451,Mixto,SD,sd,Sd
LC-2020-0591217,Moto,M,23,Sd
LC-2020-0591293,Ciclista,M,34,Sd
LC-2020-0600358,Ciclista,F,33,Sd
LC-2020-0604171,Ciclista,M,57,Sd
LC-2020-0616186,Transporte público,F,24,Sd
LC-2020-0617585,Moto,M,63,Sd
LC-2020-0627035,Auto,F,29,Sd
LC-2020-0627035,Auto,M,54,Sd
LC-2020-0627504,Moto,SD,SD,Sd
LC-2020-0637221,Moto,M,47,Sd
LC-2020-0640326,Transporte público,F,66,Sd
LC-2020-0640545,Peatón,F,45,Sd
LC-2020-0645066,Ciclista,M,SD,Sd
LC-2020-0645465,Sd,M,30,Sd
LC-2020-0645465,Sd,M,25,Sd
LC-2020-0647419,Peatón,M,47,Sd
LC-2020-0647905,Sd,M,47,Sd
LC-2020-0649845,Moto,F,SD,Sd
LC-2020-0650025,Moto,F,18,Grave
LC-2020-0654929,Sd,M,29,Sd
LC-2020-0659708,Moto,M,21,Sd
LC-2020-0662193,Ciclista,M,22,Sd
LC-2020-0664012,Ciclista,M,42,Sd
LC-2020-0667058,Ciclista,F,31,Sd
LC-2020-0672139,Moto,M,33,Sd
LC-2020-0673646,Peatón,M,SD,Sd
LC-2020-0673951,Otro,F,36,Sd
LC-2020-0683574,Sd,M,30,Sd
LC-2020-0006408,Ciclista,M,36,Sd
LC-2020-0016221,Auto,M,33,Sd
LC-2020-0016221,Auto,F,26,Sd
LC-2020-0019874,Moto,M,19,Sd
LC-2020-0021828,Ciclista,F,30,Sd
LC-2020-0030857,Peatón,M,65,Sd
LC-2020-0040098,Mixto,M,35,Sd
LC-2020-0040098,Mixto,M,24,Sd
LC-2020-0047263,Moto,M,26,Sd
LC-2020-0054222,Auto,SD,SD,Sd
LC-2020-0061817,Moto,M,37,Sd
LC-2020-0067645,Ciclista,M,36,Sd
LC-2020-0074786,Moto,F,27,Sd
LC-2020-0074786,Moto,M,34,Sd
LC-2020-0081098,Auto,F,SD,Sd
LC-2020-0087742,Moto,M,31,Sd
LC-2020-0092435,Moto,M,29,Sd
LC-2020-0096957,Peatón,F,53,Sd
LC-2020-0099312,Moto,M,43,Sd
LC-2020-0099346,Peatón,F,75,Sd
LC-2020-0101264,Ciclista,M,29,Sd
